movie_id,title,description,image_url,content_rating,duration,release_year
tt0434409,V for Vendetta,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_.jpg,(Banned),7920,2005
tt5027774,"Three Billboards Outside Ebbing, Missouri",A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,https://m.media-amazon.com/images/M/MV5BNzlkMjI4NzItZTBjMi00YzFmLWIwZDctYmVhOTdlMGIyZDg0XkEyXkFqcGc@._V1_.jpg,R,6900,2017
tt0081398,Raging Bull,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_.jpg,R,7740,1980
tt4729430,Klaus,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",https://m.media-amazon.com/images/M/MV5BZDA4ODhlMzctNGRmYi00NmViLTkxZGYtZjRkNGQ5YzYwYWVlXkEyXkFqcGc@._V1_.jpg,PG,5760,2019
tt0117951,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_.jpg,R,5580,1996
tt0050212,The Bridge on the River Kwai,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",https://m.media-amazon.com/images/M/MV5BNzdkYmU2YmItNmZiYy00OWQyLTg0YWYtZmUxM2U3YTRiNTQ1XkEyXkFqcGc@._V1_.jpg,PG,9660,1957
tt0264464,Catch Me If You Can,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",https://m.media-amazon.com/images/M/MV5BNzNhYTA1MjAtNzY1Ny00ZDY5LThiYTItZjMxNzc4NTlhMmQxXkEyXkFqcGc@._V1_.jpg,PG-13,8460,2002
tt0116282,Fargo,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,https://m.media-amazon.com/images/M/MV5BNjg4MWE0MjEtODFhNy00MjA5LTg5ODktMzgwNWFmZTAwNjBlXkEyXkFqcGc@._V1_.jpg,R,5880,1996
tt1291584,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg,PG-13,8400,2011
tt10872600,Spider-Man: No Way Home,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_.jpg,PG-13,8880,2021
tt1205489,Gran Torino,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself.",https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_.jpg,R,6960,2008
tt1201607,Harry Potter and the Deathly Hallows - Part 2,"As the battle between the forces of good and evil in the wizarding world escalates, Harry Potter draws ever closer to his final confrontation with Voldemort.",https://m.media-amazon.com/images/M/MV5BYjc3MjM2MmItNDQ0ZC00MWI5LTlhMWUtNzJjNWE0YjBiZGY5XkEyXkFqcGc@._V1_.jpg,PG-13,7800,2011
tt0405159,Million Dollar Baby,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_.jpg,PG-13,7920,2004
tt0096283,Tonari no Totoro,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",https://m.media-amazon.com/images/M/MV5BMzcxZDI5YjgtNjE5Yy00OTU1LTgyOWItNDJmODYzMTI4ZTNhXkEyXkFqcGc@._V1_.jpg,G,5160,1988
tt1392190,Mad Max: Fury Road,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_.jpg,R,7200,2015
tt0052618,Ben-Hur,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.",https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_.jpg,(Banned),12720,1959
tt0118849,Bacheha-ye aseman,"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair.",https://m.media-amazon.com/images/M/MV5BZWZlMjNhNzgtZGRhOS00Y2U5LThjOTctODNjZTI0ZTBiYzBhXkEyXkFqcGc@._V1_.jpg,PG,5340,1997
tt0072684,Barry Lyndon,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_.jpg,PG,11100,1975
tt2024544,12 Years a Slave,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_.jpg,R,8040,2013
tt0083658,Blade Runner,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_.jpg,R,7020,1982
tt0112471,Before Sunrise,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_.jpg,R,6060,1995
tt2278388,The Grand Budapest Hotel,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg,R,5940,2014
tt2119532,Hacksaw Ridge,"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",https://m.media-amazon.com/images/M/MV5BODVmZjg1OTgtMGE5Ny00NzZlLWIzNzUtY2Q4ZmU5YzllYmQ4XkEyXkFqcGc@._V1_.jpg,R,8340,2016
tt0097165,Dead Poets Society,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",https://m.media-amazon.com/images/M/MV5BMDYwNGVlY2ItMWYxMS00YjZiLWE5MTAtYWM5NWQ2ZWJjY2Q3XkEyXkFqcGc@._V1_.jpg,PG,7680,1989
tt2267998,Gone Girl,The husband of a missing woman becomes the chief suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_.jpg,R,8940,2014
tt0353969,Salinui chueok,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_.jpg,Not Rated,7860,2003
tt0107207,In the Name of the Father,"An Irish man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them.",https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_.jpg,R,7980,1993
tt26548265,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.",https://m.media-amazon.com/images/M/MV5BZWQ2YzJmNjMtNGEzMC00YzkwLTk0Y2QtODdkMjFkM2UwNDU1XkEyXkFqcGc@._V1_.jpg,N/A,8460,2024
tt0015864,The Gold Rush,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_.jpg,Approved,5700,1925
tt0198781,"Monsters, Inc.","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_.jpg,G,5520,2001
tt3011894,Relatos salvajes,Six short stories that explore the extremities of human behavior involving people in distress.,https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_.jpg,R,7320,2014
tt0382932,Ratatouille,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg,G,6660,2007
tt0892769,How to Train Your Dragon,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",https://m.media-amazon.com/images/M/MV5BNjNjY2IyM2QtNWRkNS00YjY0LTk2Y2UtNGQ1ZTk2ZjEwNTIxXkEyXkFqcGc@._V1_.jpg,PG,5880,2010
tt0077416,The Deer Hunter,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_.jpg,R,10980,1978
tt0073195,Jaws,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_.jpg,PG,7440,1975
tt0015324,Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg,Passed,2700,1924
tt0017925,The General,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_.jpg,Passed,4680,1926
tt0978762,Mary and Max.,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_.jpg,Not Rated,5520,2009
tt0047296,On the Waterfront,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_.jpg,Approved,6480,1954
tt0046268,Le salaire de la peur,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://m.media-amazon.com/images/M/MV5BMDdhOGMwODQtZGM2MS00NGQxLWEyZDMtOTkzMjFjYjI3ZmM2XkEyXkFqcGc@._V1_.jpg,Not Rated,9360,1953
tt1950186,Ford v Ferrari,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_.jpg,PG-13,9120,2019
tt0050986,Smultronstället,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",https://m.media-amazon.com/images/M/MV5BZWQ5MDllM2EtZWRmNS00MmZiLWI4ZWQtMjRiY2Q5MTAxODY4XkEyXkFqcGc@._V1_.jpg,Not Rated,5520,1957
tt0031679,Mr. Smith Goes to Washington,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_.jpg,Approved,7740,1939
tt0041959,The Third Man,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",https://m.media-amazon.com/images/M/MV5BNTAwZjAwZDUtNDc1Yi00OGY3LTgzMjktYjIyMjQzOWE3MmVhXkEyXkFqcGc@._V1_.jpg,Approved,6240,1949
tt3315342,Logan,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BN2RmM2U0YjItNGJkOS00ZmNmLTk5ODYtY2E2MDYwNGE2YTU1XkEyXkFqcGc@._V1_.jpg,17,8220,2017
tt0075148,Rocky,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_.jpg,PG,7200,1976
tt0046438,Tôkyô monogatari,"An old couple visit their children and grandchildren in the city, but receive little attention.",https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_.jpg,Not Rated,8160,1953
tt0118715,The Big Lebowski,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_.jpg,R,7020,1998
tt0050976,Det sjunde inseglet,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",https://m.media-amazon.com/images/M/MV5BM2M5N2U0M2EtNGY5MS00NjdlLWE0YzEtOTcyZGNiZWZjMWZhXkEyXkFqcGc@._V1_.jpg,Not Rated,5760,1957
tt1895587,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_.jpg,R,7740,2015
tt3170832,Room,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_.jpg,R,7080,2015
tt0088247,The Terminator,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,https://m.media-amazon.com/images/M/MV5BZmE0YzIxM2QtMGNlMi00MjRmLWE3MWMtOWQzMGVjMmU0YTFmXkEyXkFqcGc@._V1_.jpg,R,6420,1984
tt0395169,Hotel Rwanda,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",https://m.media-amazon.com/images/M/MV5BY2FmMWRmZmQtN2IzMS00OGVmLWFmNjktMTM0YWQzODcwYTEwXkEyXkFqcGc@._V1_.jpg,PG-13,7260,2004
tt0091763,Platoon,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",https://m.media-amazon.com/images/M/MV5BZjE4YjllODAtZGMxZS00Mjg2LThkOWUtZjNkMjQ5YThiNDU4XkEyXkFqcGc@._V1_.jpg,R,7200,1986
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.",https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_.jpg,PG-13,8580,2003
tt0113247,La haine,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_.jpg,Not Rated,5880,1995
tt15097216,Jai Bhim,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",https://m.media-amazon.com/images/M/MV5BZjEyNDIzNmEtMjdkYS00ZDAwLTljOWYtNDRhYTVhYTlmOTk1XkEyXkFqcGc@._V1_.jpg,Approved,9840,2021
tt0381681,Before Sunset,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_.jpg,R,4800,2004
tt0019254,La passion de Jeanne d'Arc,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",https://m.media-amazon.com/images/M/MV5BNTE1MDliZjgtYTU2Yy00YjAxLTljYTItNDE2ZGYwYTY1MGQ1XkEyXkFqcGc@._V1_.jpg,Passed,6600,1928
tt0036868,The Best Years of Our Lives,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",https://m.media-amazon.com/images/M/MV5BNTgxMzUyODQtMDJmZC00ZGMyLWI3MzAtZTYwYjBjZjFmMzIxXkEyXkFqcGc@._V1_.jpg,Approved,10200,1946
tt0070047,The Exorcist,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",https://m.media-amazon.com/images/M/MV5BZjg3YjE4ZjAtYTdmYS00ZTBkLWE1ZjgtNzAzODUwNzRiYjlmXkEyXkFqcGc@._V1_.jpg,R,7320,1973
tt1979320,Rush,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.",https://m.media-amazon.com/images/M/MV5BMTZhOGQxM2ItNGQyYy00YzE5LWI5MjMtNmMzNGQzNDE1OTUzXkEyXkFqcGc@._V1_.jpg,R,7380,2013
tt0317705,The Incredibles,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",https://m.media-amazon.com/images/M/MV5BZjkyYzY0MDUtMmIzMS00ZjY4LTlhMWUtYWY5Y2NlMmJiZWVhXkEyXkFqcGc@._V1_.jpg,PG,6900,2004
tt0032138,The Wizard of Oz,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.",https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_.jpg,G,6120,1939
tt0074958,Network,"A television network cynically exploits a deranged former anchor's ravings and revelations about mass media for its own profit, but finds that his message may be difficult to control.",https://m.media-amazon.com/images/M/MV5BY2E4ZGJiNTMtZTAxZC00MmVlLWI1NjYtMGVhMjhkOGEwZDhjXkEyXkFqcGc@._V1_.jpg,R,7260,1976
tt0049902,Un condamné à mort s'est échappé ou Le vent souffle où il veut,A captured French Resistance fighter during World War II engineers a daunting escape from a German prison in France.,https://m.media-amazon.com/images/M/MV5BZDE3MjdlZDEtYmJiZi00YmE1LWJkOTMtYTMzZGYwOWU4MjYzXkEyXkFqcGc@._V1_.jpg,Not Rated,6060,1956
tt0092005,Stand by Me,A writer recounts a childhood journey with his friends to find the body of a missing boy.,https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_.jpg,R,5340,1986
tt1028532,Hachi: A Dog's Tale,"Professor Wilson discovers a lost Akita puppy on his way home. Despite objections from his wife, Hachi endears himself to the family and grows to be Parker's loyal companion. As their bond grows deeper, a beautiful relationship unfolds.",https://m.media-amazon.com/images/M/MV5BNTU5NjYyYTgtZGQ3My00MzRhLThjNGYtZmVjN2JjYjhkMjhhXkEyXkFqcGc@._V1_.jpg,G,5580,2009
tt0059742,The Sound of Music,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_.jpg,G,10320,1965
tt0476735,Babam ve Oglum,The family of a left-wing journalist is torn apart after the military coup of Turkey in 1980.,https://m.media-amazon.com/images/M/MV5BZDE3MTBkNmQtNGFjMC00YTcwLWExY2ItN2MyMGZkNWJlMmFmXkEyXkFqcGc@._V1_.jpg,Not Rated,6720,2005
tt0035446,To Be or Not to Be,"During the German occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",https://m.media-amazon.com/images/M/MV5BYzc3NTNkYmUtOWYyZS00ZWQ3LWFiZDUtMThjMmY4MzQ5YmU0XkEyXkFqcGc@._V1_.jpg,Approved,5940,1942
tt4016934,Ah-ga-ssi,"In 1930s Korea, a girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler to help seduce the Lady and steal her fortune.",https://m.media-amazon.com/images/M/MV5BOTllZDI1OGItOGUxNS00OGZhLWIzMjAtYzllZTY1YTA0ZmYwXkEyXkFqcGc@._V1_.jpg,Not Rated,8700,2016
tt0758758,Into the Wild,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",https://m.media-amazon.com/images/M/MV5BNTgwZTJhNWMtNzVjMy00YzQzLWI4MTAtYmJhOGQ5ZmQ3MDM0XkEyXkFqcGc@._V1_.jpg,R,8880,2007
tt0058946,La battaglia di Algeri,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",https://m.media-amazon.com/images/M/MV5BMTY2Mjk0OGEtYTM3Yy00ZWZiLWFhNjAtNGExMjEzNGVmMDMxXkEyXkFqcGc@._V1_.jpg,Not Rated,7260,1966
tt0129167,The Iron Giant,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_.jpg,PG,5160,1999
tt0032551,The Grapes of Wrath,"An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression.",https://m.media-amazon.com/images/M/MV5BZDgzZjk3OGYtNWI2Ny00MDg3LTgwYWEtNjI1ODAxNjA3ZmFlXkEyXkFqcGc@._V1_.jpg,Approved,7740,1940
tt0107048,Groundhog Day,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day.",https://m.media-amazon.com/images/M/MV5BOWE3MjQ3ZDAtNDQ2MC00YjBjLTk0ZWYtNjQ0YzQ4YWE3YTEyXkEyXkFqcGc@._V1_.jpg,PG,6060,1993
tt0245712,Amores perros,"An amateur dog fighter, a supermodel, and a derelict assassin, all separately struggling to find love, find their lives transformed by a devastating car wreck in Mexico City.",https://m.media-amazon.com/images/M/MV5BMmUzNDI1MDYtNmIxNC00NjczLTk0ZDEtYWFkZDcxMWVhYTEwXkEyXkFqcGc@._V1_.jpg,R,9240,2000
tt0032976,Rebecca,A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,https://m.media-amazon.com/images/M/MV5BYTI0MjUyODAtZTBkNC00MmIwLWFlNmYtMWE3ZmJlOWJjM2QyXkEyXkFqcGc@._V1_.jpg,Approved,7800,1940
tt1454029,The Help,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_.jpg,PG-13,8760,2011
tt0061512,Cool Hand Luke,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform.",https://m.media-amazon.com/images/M/MV5BYzI1NzBkNmMtOWRmMS00YmY2LTk5MjQtZjAzMmIwZDQ2M2UwXkEyXkFqcGc@._V1_.jpg,Approved,7620,1967
tt5323662,Koe no katachi,"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",https://m.media-amazon.com/images/M/MV5BM2UyZjIyYmYtZjFiZi00MDY0LWJlZWMtN2YwZWIxYTNmMDk4XkEyXkFqcGc@._V1_.jpg,Not Rated,7800,2016
tt4430212,Drishyam,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",https://m.media-amazon.com/images/M/MV5BM2NmMGFjYTYtNWEwNS00MTM4LWE2ZTktNzZjMTE0OTQyNjFiXkEyXkFqcGc@._V1_.jpg,Approved,9780,2015
